station_european_code	component_code	component_caption	component_name	component_FWD	measurement_european_group_code	measurement_unit	measurement_group_start_date	measurement_group_end_date	measurement_latest_AIRBASE	measurement_european_code	measurement_start_date	measurement_end_date	measurement_automatic	measurement_technique_principle	measurement_equipment	integration_time_frequency	calibration_unit	height_sampling_point	length_sampling_line	location_sampling_point	sampling_time	sampling_time_unit	calibration_frequency	integration_time_unit	calibration_method	calibration_description
BEMGK10	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-01-01	2008-07-06	2008-12-31	100	2008-01-01	2008-07-06	no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK10	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-01-01	2008-07-06	2008-12-31	100	2008-01-01	2008-07-06	no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK10	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-01-01	2008-07-06	2008-12-31	100	2008-01-01	2008-07-06	no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK10	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-01-01	2008-07-06	2008-12-31	100	2008-01-01	2008-07-06	no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK11	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK11	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK11	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK11	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2009-09-01		2012-12-31	100	2009-09-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK12	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK12	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK12	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK12	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2009-09-01		2012-12-31	100	2009-09-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK13	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK13	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK13	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2009-05-01		2012-12-31	100	2009-05-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGK13	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2009-09-01		2012-12-31	100	2009-09-01		no	UNKNOWN	UNKNOWN			0	0		0					
BEMGN05	12	Pb	Lead (aerosol)	yes	100	µg/m3	2002-01-01			100	2002-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	2004-01-01			100	2004-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	15	Ni	Nickel (aerosol)	yes	100	ng/m3	2002-01-01			100	2002-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	18	As	Arsenic (aerosol)	yes	100	ng/m3	2002-01-01			100	2002-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	2002-01-01		2005-12-31	100	2002-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	2004-01-01		2005-12-31	100	2004-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	2002-01-01		2005-12-31	100	2002-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	2002-01-01		2005-12-31	100	2002-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMGN05	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2002-09-01		2012-12-31	100	2002-09-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMGN05	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2002-09-01		2012-12-31	100	2002-09-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMGN05	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2002-09-01		2012-12-31	100	2002-09-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMGN05	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2002-09-01		2012-12-31	100	2002-09-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB01	12	Pb	Lead (aerosol)	yes	100	µg/m3	1977-06-01	2002-04-30		100	1977-06-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1977-06-01	2002-04-30		100	1977-06-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1985-04-01	2002-04-30		100	1985-04-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	18	As	Arsenic (aerosol)	yes	100	ng/m3	1978-03-01	2002-04-30		100	1978-03-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1977-06-01	2002-04-30	2005-12-31	100	1977-06-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1977-06-01	2002-04-30	2005-12-31	100	1977-06-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1985-04-01	2002-04-30	2005-12-31	100	1985-04-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1978-03-01	2002-04-30	2005-12-31	100	1978-03-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB01	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB01	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB01	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB01	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB17	12	Pb	Lead (aerosol)	yes	100	µg/m3	1978-04-01	2003-01-31		100	1978-04-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1978-04-01	2003-01-31		100	1978-04-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1997-01-01	2003-01-31		100	1997-01-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	18	As	Arsenic (aerosol)	yes	100	ng/m3	1997-01-01	2003-01-31		100	1997-01-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1978-04-01	2003-01-31	2005-12-31	100	1978-04-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1978-04-01	2003-01-31	2005-12-31	100	1978-04-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1997-01-01	2003-01-31	2005-12-31	100	1997-01-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1997-01-01	2003-01-31	2005-12-31	100	1997-01-01	2003-01-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB17	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2003-01-01		2012-12-31	100	2003-01-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB17	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2003-01-01		2012-12-31	100	2003-01-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB17	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2003-01-01		2012-12-31	100	2003-01-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB17	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2003-01-01		2012-12-31	100	2003-01-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB18	12	Pb	Lead (aerosol)	yes	100	µg/m3	1978-08-01	2002-09-30		100	1978-08-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1978-08-01	2002-09-30		100	1978-08-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1991-01-01	2002-09-30		100	1991-01-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	18	As	Arsenic (aerosol)	yes	100	ng/m3	1978-08-01	2002-09-30		100	1978-08-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1978-08-01	2002-09-30	2005-12-31	100	1978-08-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1978-08-01	2002-09-30	2005-12-31	100	1978-08-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1991-01-01	2002-09-30	2005-12-31	100	1991-01-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1978-08-01	2002-09-30	2005-12-31	100	1978-08-01	2002-09-30	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB18	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB18	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB18	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB18	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2002-04-01		2012-12-31	100	2002-04-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB19	12	Pb	Lead (aerosol)	yes	100	µg/m3	1980-03-01	2003-12-31		100	1980-03-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1980-03-01	2003-12-31		100	1980-03-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1991-01-01	2003-12-31		100	1991-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	18	As	Arsenic (aerosol)	yes	100	ng/m3	1980-03-01	2003-12-31		100	1980-03-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1980-03-01	2003-12-31	2005-12-31	100	1980-03-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1980-03-01	2003-12-31	2005-12-31	100	1980-03-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1991-01-01	2003-12-31	2005-12-31	100	1991-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1980-03-01	2003-12-31	2005-12-31	100	1980-03-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB19	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2004-01-01	2009-01-06	2008-12-31	100	2004-01-01	2009-01-06	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB19	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2004-01-01	2009-01-06	2007-12-31	100	2004-01-01	2009-01-06	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB19	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2004-01-01	2009-01-06	2008-12-31	100	2004-01-01	2009-01-06	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB19	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2004-01-01	2009-01-06	2008-12-31	100	2004-01-01	2009-01-06	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB20	12	Pb	Lead (aerosol)	yes	100	µg/m3	1998-01-01	2003-12-31		100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1998-01-01	2003-12-31		100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1998-01-01	2003-12-31		100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	18	As	Arsenic (aerosol)	yes	100	ng/m3	1998-01-01	2003-12-31		100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	1998-01-01	2003-12-31	2005-12-31	100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	1998-01-01	2003-12-31	2005-12-31	100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	1998-01-01	2003-12-31	2005-12-31	100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB20	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	1998-01-01	2003-12-31	2005-12-31	100	1998-01-01	2003-12-31	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHB23	12	Pb	Lead (aerosol)	yes	100	µg/m3	2001-01-01			100	2001-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	2001-01-01	2007-01-31		100	2001-01-01	2007-01-31	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	15	Ni	Nickel (aerosol)	yes	100	ng/m3	2001-01-01	2007-01-31		100	2001-01-01	2007-01-31	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	18	As	Arsenic (aerosol)	yes	100	ng/m3	2001-01-01	2007-01-31		100	2001-01-01	2007-01-31	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	2001-01-01		2007-12-31	100	2001-01-01		no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	2001-01-01	2007-01-31	2007-12-31	100	2001-01-01	2007-01-31	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	2001-01-01	2007-01-31	2007-12-31	100	2001-01-01	2007-01-31	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	2001-01-01	2007-01-31	2007-12-31	100	2001-01-01	2007-01-31	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB23	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2001-06-01		2012-12-31	100	2001-06-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB23	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2001-06-01		2012-12-31	100	2001-06-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB23	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2001-06-01		2012-12-31	100	2001-06-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB23	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2001-06-01		2012-12-31	100	2001-06-01		no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB24	12	Pb	Lead (aerosol)	yes	100	µg/m3	2002-01-01	2002-04-30		100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	2002-01-01	2002-04-30		100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	15	Ni	Nickel (aerosol)	yes	100	ng/m3	2002-01-01	2002-04-30		100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	18	As	Arsenic (aerosol)	yes	100	ng/m3	2002-01-01	2002-04-30		100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	3012	Pb in TSP	Lead in TSP (aerosol)	no	100	µg/m3	2002-01-01	2002-04-30	2005-12-31	100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	3014	Cd in TSP	Cadmium in TSP (aerosol)	no	100	ng/m3	2002-01-01	2002-04-30	2005-12-31	100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	3015	Ni in TSP	Nickel in TSP (aerosol)	no	100	ng/m3	2002-01-01	2002-04-30	2005-12-31	100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	3018	As in TSP	Arsenic in TSP (aerosol)	no	100	ng/m3	2002-01-01	2002-04-30	2005-12-31	100	2002-01-01	2002-04-30	no	X-ray fluorescence spectroscopy (XRF)	LEC02	1	month	2	0		0		1	day	calibration filter	
BEMHB24	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2002-04-01	2009-03-13	2009-12-31	100	2002-04-01	2009-03-13	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB24	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2002-04-01	2009-03-12	2009-12-31	100	2002-04-01	2009-03-12	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB24	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2002-04-01	2009-03-11	2009-12-31	100	2002-04-01	2009-03-11	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB24	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2002-04-01	2009-03-14	2009-12-31	100	2002-04-01	2009-03-14	no	X-ray fluorescence spectroscopy (XRF)	XRF MVS			0	0		0					
BEMHB25	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-04-01	2008-07-16	2008-12-31	100	2008-04-01	2008-07-16	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB25	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-04-01	2008-07-16	2008-12-31	100	2008-04-01	2008-07-16	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB25	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-04-01	2008-07-16	2008-12-31	100	2008-04-01	2008-07-16	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB25	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-04-01	2008-07-16	2008-12-31	100	2008-04-01	2008-07-16	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB26	5012	Pb in PM10	Lead in PM10 (aerosol)	no	100	µg/m3	2008-04-01	2008-11-30	2008-12-31	100	2008-04-01	2008-11-30	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB26	5014	Cd in PM10	Cadmium in PM10 (aerosol)	no	100	ng/m3	2008-04-01	2008-11-30	2008-12-31	100	2008-04-01	2008-11-30	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB26	5015	Ni in PM10	Nickel in PM10 (aerosol)	no	100	ng/m3	2008-04-01	2008-11-30	2008-12-31	100	2008-04-01	2008-11-30	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHB26	5018	As in PM10	Arsenic in PM10 (aerosol)	no	100	ng/m3	2008-04-01	2008-11-30	2008-12-31	100	2008-04-01	2008-11-30	no	UNKNOWN	UNKNOWN			0	0		0					
BEMHR01	12	Pb	Lead (aerosol)	yes	100	µg/m3	1998-01-01	2004-01-13		100	1998-01-01	2004-01-13	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHR01	14	Cd	Cadmium (aerosol)	yes	100	ng/m3	1998-01-01	2004-01-13		100	1998-01-01	2004-01-13	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHR01	15	Ni	Nickel (aerosol)	yes	100	ng/m3	1998-01-01	2004-01-13		100	1998-01-01	2004-01-13	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
BEMHR01	18	As	Arsenic (aerosol)	yes	100	ng/m3	1998-01-01	2004-01-13		100	1998-01-01	2004-01-13	no	X-ray fluorescence spectroscopy (XRF)	PHILIPS PW2400	1	month	2	0		0		1	day	calibration filter	
