,x,500iters3years128units_RS3,500iters3years128units_RS2,500iters3years128units_RS1,500iters3years128units_RS4,500iters3years128units_RS5,500iters3years128units_BO2,500iters3years128units_BO3,500iters3years128units_BO4,500iters3years128units_BO5,500iters3years128units_BO1,500iters3years128units_Island18LS_1,500iters3years128units_Island18LS_3,500iters3years128units_Island18LS_4,500iters3years128units_Island18LS_5,500iters3years128units_Island18LS_6,500iters3years128units_Island5_1,500iters3years128units_Island5_3,500iters3years128units_Island5_5,500iters3years128units_Island5_2,500iters3years128units_Island5_4
375,375,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
376,376,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
377,377,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
378,378,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
379,379,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
380,380,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
381,381,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
382,382,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
383,383,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
384,384,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
385,385,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.00296424517835,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
386,386,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
387,387,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
388,388,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
389,389,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
390,390,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
391,391,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
392,392,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
393,393,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
394,394,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
395,395,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
396,396,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
397,397,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
398,398,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
399,399,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
400,400,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
401,401,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
402,402,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
403,403,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
404,404,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
405,405,76.15394374824716,76.16782122432049,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
406,406,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
407,407,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
408,408,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
409,409,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
410,410,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
411,411,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.2188768039288,76.22734045085892,76.27802928502749,75.97960300398572
412,412,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
413,413,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
414,414,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
415,415,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
416,416,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
417,417,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
418,418,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
419,419,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
420,420,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
421,421,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
422,422,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.16877779794851,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
423,423,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
424,424,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
425,425,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
426,426,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
427,427,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
428,428,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
429,429,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
430,430,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
431,431,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
432,432,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
433,433,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
434,434,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
435,435,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
436,436,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
437,437,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.05667525743813,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
438,438,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
439,439,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
440,440,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
441,441,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
442,442,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
443,443,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
444,444,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
445,445,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
446,446,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.97960300398572
447,447,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
448,448,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
449,449,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
450,450,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
451,451,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
452,452,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.15812014157659,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
453,453,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.19949437863997,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
454,454,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.15999918113812,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.19949437863997,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
455,455,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.25848867478283,76.30335428077817,76.19809202723894,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.19949437863997,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
456,456,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.27865872451798,76.30335428077817,76.19809202723894,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.19949437863997,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
457,457,76.15394374824716,76.23112712931824,76.16749538955943,76.22860445406612,76.12260102949071,76.2770172156697,76.17000751851567,76.33846843369648,76.27865872451798,76.30335428077817,76.19809202723894,76.10425247324551,76.19511581401262,76.19893137010521,76.1158721715168,76.19949437863997,76.24384357079033,76.22734045085892,76.27802928502749,75.98209948813745
