,CY0002R,CY0006A,CY0004A,2m_temperature,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,forecast_albedo,lake_mix_layer_depth,lake_mix_layer_temperature,potential_evaporation,skin_temperature,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_runoff,surface_sensible_heat_flux,surface_solar_radiation_downwards,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,CY0002R-1,CY0006A-1,CY0004A-1
148,0.7619869156654399,0.6028895798817072,0.7075174482554643,0.6917967657825779,0.9995912829330015,0.8563635875604714,0.8455850321471707,0.1923641660802233,0.5041365838711531,0.38894043439296144,0.7066742064465118,0.658504026208628,0.6640479044026931,0.9325607614612852,0.2387097502499186,0.48510225810039886,0.0,0.4109722321713654,0.9348130423096931,0.0,0.16066635529158235,0.4136086880569113,0.7898940797742059,0.5655512076168204,0.6711620522000712
149,0.786415795551954,0.6436135558185949,0.7471693180164863,0.7074769332804484,0.9992523594024831,0.7016656491624508,0.8415879182787019,0.1886416417777277,0.5097094815864566,0.38975211629859713,0.7360192964985062,0.6821591500566425,0.6706418097218795,0.9341383633056438,0.23992657891626826,0.2962545090498816,1.8123946939465935e-06,0.3825200529858727,0.9361379225643095,2.960302112820982e-05,0.14404007706391084,0.3961357723828332,0.7619869156654399,0.6028895798817072,0.7075174482554643
150,0.7841508662909527,0.5874125343623083,0.6924478540151648,0.7396890625711183,0.9998189458362229,0.8577448191533109,0.83750675990138,0.09400215912805603,0.6304077216232261,0.4087188863672254,0.7794514309734824,0.7278466672790178,0.7023291268638302,0.9692545551579607,0.15710154483940503,0.38422666814981965,0.0,0.40567694955100847,0.9708957968105466,2.9706530576606e-05,0.12697912489564694,0.37973770973596754,0.786415795551954,0.6436135558185949,0.7471693180164863
151,0.7904603120894563,0.6353913754018308,0.7391635960913381,0.6706482089561944,0.9984934372726887,0.42541933059455667,0.8333393257450561,0.3575037008261385,0.39609226880134824,0.1883071703669633,0.6708485755320799,0.6497474051621199,0.6960502661355705,0.9917467072322611,0.15883601342722395,0.40901651067075595,0.0,0.22989688500654337,0.9930570720691281,2.960302112820982e-05,0.11502559152934731,0.36489949477493494,0.7841508662909527,0.5874125343623083,0.6924478540151648
152,0.8011378357484624,0.582672689142187,0.6878327907500523,0.7564843653482278,0.9999996616441121,0.7431025969476349,0.8290890040347725,0.011329046005070984,0.7804737920600571,0.38943924912170363,0.7671759354247882,0.7291448516579406,0.7214477070041242,0.9175247711964531,0.2218648691683949,0.40528214336792256,0.0,0.37748100054533534,0.9188637566168826,0.0,0.10063788409572845,0.3509395133849176,0.7904603120894563,0.6353913754018308,0.7391635960913381
153,0.7490444627454323,0.6824029010498389,0.784937488482166,0.6590221921673939,0.9985161223373775,0.4751436679367776,0.82526047502182,0.19773903535372464,0.4874083152996151,0.23928396583356973,0.6855611547873431,0.6663666146168213,0.7149881913356129,0.9888996537410337,0.18548732885139851,0.35522573058526274,0.0,0.17596099653818126,0.9897122058482111,0.0,0.09246601401258542,0.3376349301822248,0.8011378357484624,0.582672689142187,0.6878327907500523
154,0.7581850701201877,0.646805696412293,0.7502774217850465,0.6134414440189085,0.9999964548825224,0.8066392502182504,0.8209978400059103,0.27006236465935374,0.42747572629603386,0.43073021820036955,0.670968678219878,0.6530357306879765,0.69308488138461,0.9143170347847176,0.2844557651095699,0.46309332740072146,2.9969128236898673e-05,0.2409786991878255,0.9151933154321417,0.000748695563291802,0.08657618211755398,0.3253658761155052,0.7490444627454323,0.6824029010498389,0.784937488482166
155,0.8309863677952296,0.5375957941998226,0.6439425976545667,0.6305618591223268,0.9990623944383286,0.6685160909343035,0.8167099999013104,0.3334402401564347,0.3984669743570102,0.34528001150630466,0.6685716287425749,0.6485594439851811,0.6809105008988685,0.969590339677015,0.21395841034700822,0.5495399577301403,0.0,0.20756046118130347,0.9699836189200307,0.0,0.08025167628193014,0.3140274874747869,0.7581850701201877,0.646805696412293,0.7502774217850465
156,0.7568099344974368,0.574063582626856,0.6794503290072769,0.6748616647051556,0.999863019657322,0.464093815194062,0.8128452747282033,0.44437526286499024,0.3517819867093092,0.12159928867411908,0.673125522321585,0.6528336548176724,0.6879252000422997,0.9650106998167255,0.1815742743826465,0.5616329514214432,0.0,0.22447579186287192,0.9651762116364879,0.0,0.07134086049977949,0.3035017925863511,0.8309863677952296,0.5375957941998226,0.6439425976545667
157,0.7174972337529142,0.5517185982097939,0.657693602373057,0.640617583375056,0.9987818344970393,0.7210028914622033,0.8085575172632367,0.2679162154441394,0.4495375069421836,0.3736626462311438,0.6952244168764293,0.6700529683720645,0.6880133244033981,0.9640969483531802,0.23351467330610065,0.48572200416342226,1.7835160141499363e-06,0.20340829062418336,0.9640193022431931,2.960301915396896e-05,0.06547276230177784,0.2933300127190708,0.7568099344974368,0.574063582626856,0.6794503290072769
158,0.7769516268541985,0.6910120076232089,0.7933199502814526,0.6899533788924074,0.9789051295719207,0.8066392502182504,0.8046927920901296,0.25247533657715504,0.46763506137847827,0.40991276451637204,0.7190998303549535,0.684877989038915,0.6880926363283866,0.8766443624982876,0.30419020647478767,0.37877608098015225,9.841666021052133e-05,0.2921333990634104,0.8767725283147749,0.0030062511197919135,0.06303858823445864,0.28402335845905935,0.7174972337529142,0.5517185982097939,0.657693602373057
159,0.8450612853457379,0.7077465630500084,0.8096139490138067,0.6622700643072181,0.9879507172305764,0.6574662381915878,0.8005741979581272,0.3095667041960419,0.4357871957408507,0.36341315584587314,0.6907205660840018,0.6724840023269343,0.6998792696252952,0.9479408815657325,0.27924840558737407,0.35942093470419045,4.6859650653241985e-05,0.18656985721574357,0.9474566247562739,0.0014447371119819701,0.05890918579882785,0.2751492670026818,0.7769516268541985,0.6910120076232089,0.7933199502814526
160,0.859297983557746,0.6738905260398034,0.7766492116749605,0.6972488994947754,0.9996383805929224,0.7417213653547954,0.7964556864657574,0.2002745302230265,0.5265933508244441,0.3758607178198766,0.7517677614360277,0.7245889593092679,0.7214521132221792,0.9606232621653261,0.19848873513640575,0.3835592493127175,1.7188846714616191e-06,0.2554773390544438,0.9598238410389996,5.982709499831499e-05,0.051552329354295955,0.26652422685748806,0.8450612853457379,0.7077465630500084,0.8096139490138067
161,0.8477306662604893,0.6904316184173196,0.792754840498501,0.7122560844771869,0.9999996616441121,0.6574662381915878,0.7924217153200535,0.17085519275075248,0.5610193998123216,0.3701347933160467,0.7713795294977206,0.7497627139401732,0.7462635270894286,0.9690718446048733,0.15470554543830226,0.40828552813488217,0.0,0.2737355736134697,0.9679754257474222,0.0,0.0451843561246128,0.2583841813709146,0.859297983557746,0.6738905260398034,0.7766492116749605
